Date,BTC,ETH,SP500,VIX,EURUSD,GBPUSD
2021-12-23,50784.5390625,4108.015625,4725.7900390625,17.959999084472656,1.1328877210617065,1.3352025747299194
2021-12-24,50822.1953125,4047.98291015625,4725.7900390625,17.959999084472656,1.132733702659607,1.3406623601913452
2021-12-25,50429.859375,4093.281005859375,4725.7900390625,17.959999084472656,1.132733702659607,1.3406623601913452
2021-12-26,50809.515625,4067.328125,4725.7900390625,17.959999084472656,1.132733702659607,1.3406623601913452
2021-12-27,50640.41796875,4037.547607421875,4791.18994140625,17.68000030517578,1.1324259042739868,1.3404303789138794
2021-12-28,47588.85546875,3800.89306640625,4786.35009765625,17.540000915527344,1.1330032348632812,1.344266653060913
2021-12-29,46444.7109375,3628.53173828125,4793.06005859375,16.950000762939453,1.1314777135849,1.3433277606964111
2021-12-30,47178.125,3713.85205078125,4778.72998046875,17.329999923706055,1.1360150575637817,1.349879264831543
2021-12-31,46306.4453125,3682.6328125,4766.18017578125,17.219999313354492,1.132502794265747,1.349837303161621
2022-01-01,47686.8125,3769.697021484375,4766.18017578125,17.219999313354492,1.132502794265747,1.349837303161621
2022-01-02,47345.21875,3829.56494140625,4766.18017578125,17.219999313354492,1.132502794265747,1.349837303161621
2022-01-03,46458.1171875,3761.38037109375,4796.56005859375,16.600000381469727,1.1373459100723267,1.3522284030914307
2022-01-04,45897.57421875,3794.056640625,4793.5400390625,16.90999984741211,1.1302244663238525,1.3483266830444336
2022-01-05,43569.00390625,3550.386962890625,4700.580078125,19.729999542236328,1.1283625364303589,1.353143334388733
2022-01-06,43160.9296875,3418.408203125,4696.0498046875,19.610000610351562,1.1313496828079224,1.3555645942687988
2022-01-07,41557.90234375,3193.21044921875,4677.02978515625,18.760000228881836,1.1296881437301636,1.353363037109375
2022-01-08,41733.94140625,3091.97265625,4677.02978515625,18.760000228881836,1.1296881437301636,1.353363037109375
2022-01-09,41911.6015625,3157.75146484375,4677.02978515625,18.760000228881836,1.1296881437301636,1.353363037109375
2022-01-10,41821.26171875,3083.097900390625,4670.2900390625,19.399999618530273,1.1353960037231445,1.3592311143875122
2022-01-11,42735.85546875,3238.111572265625,4713.06982421875,18.40999984741211,1.1330417394638062,1.3580313920974731
2022-01-12,43949.1015625,3372.25830078125,4726.35009765625,17.6200008392334,1.1366478204727173,1.3633265495300293
2022-01-13,42591.5703125,3248.28857421875,4659.02978515625,20.309999465942383,1.144164800643921,1.3709993362426758
2022-01-14,43099.69921875,3310.00146484375,4662.85009765625,19.190000534057617,1.1457115411758423,1.3713659048080444
2022-01-15,43177.3984375,3330.53076171875,4662.85009765625,19.190000534057617,1.1457115411758423,1.3713659048080444
2022-01-16,43113.87890625,3350.921875,4662.85009765625,19.190000534057617,1.1457115411758423,1.3713659048080444
2022-01-17,42250.55078125,3212.304931640625,4662.85009765625,19.190000534057617,1.1410704851150513,1.367353081703186
2022-01-18,42375.6328125,3164.025146484375,4577.10986328125,22.790000915527344,1.1410574913024902,1.364800214767456
2022-01-19,41744.328125,3095.825927734375,4532.759765625,23.850000381469727,1.1329647302627563,1.3600261211395264
2022-01-20,40680.41796875,3001.1201171875,4482.72998046875,25.59000015258789,1.1343399286270142,1.3608589172363281
2022-01-21,36457.31640625,2557.931640625,4397.93994140625,28.850000381469727,1.1313753128051758,1.359767198562622
2022-01-22,35030.25,2405.18115234375,4397.93994140625,28.850000381469727,1.1313753128051758,1.359767198562622
2022-01-23,36276.8046875,2535.0390625,4397.93994140625,28.850000381469727,1.1313753128051758,1.359767198562622
2022-01-24,36654.328125,2440.352294921875,4410.1298828125,29.899999618530273,1.1341469287872314,1.3555830717086792
2022-01-25,36954.00390625,2455.93505859375,4356.4501953125,31.15999984741211,1.1324130296707153,1.3489269018173218
2022-01-26,36852.12109375,2468.0302734375,4349.93017578125,31.959999084472656,1.130454421043396,1.3510775566101074
2022-01-27,37138.234375,2423.001220703125,4326.509765625,30.489999771118164,1.1243535280227661,1.3468012809753418
2022-01-28,37784.33203125,2547.092041015625,4431.85009765625,27.65999984741211,1.1147029399871826,1.3388315439224243
2022-01-29,38138.1796875,2597.084716796875,4431.85009765625,27.65999984741211,1.1147029399871826,1.3388315439224243
2022-01-30,37917.6015625,2603.466552734375,4431.85009765625,27.65999984741211,1.1147029399871826,1.3388315439224243
2022-01-31,38483.125,2688.27880859375,4515.5498046875,24.829999923706055,1.1152374744415283,1.3403388261795044
2022-02-01,38743.2734375,2792.1171875,4546.5400390625,21.959999084472656,1.12296462059021,1.3445378541946411
2022-02-02,36952.984375,2682.85400390625,4589.3798828125,22.09000015258789,1.1273956298828125,1.352539300918579
2022-02-03,37154.6015625,2679.16259765625,4477.43994140625,24.350000381469727,1.1299946308135986,1.3565024137496948
2022-02-04,41500.875,2983.5869140625,4500.52978515625,23.219999313354492,1.14357590675354,1.359841227531433
2022-02-05,41441.1640625,3014.648193359375,4500.52978515625,23.219999313354492,1.14357590675354,1.359841227531433
2022-02-06,42412.43359375,3057.47607421875,4500.52978515625,23.219999313354492,1.14357590675354,1.359841227531433
2022-02-07,43840.28515625,3142.470703125,4483.8701171875,22.860000610351562,1.145514726638794,1.3533447980880737
2022-02-08,44118.4453125,3122.608642578125,4521.5400390625,21.440000534057617,1.1442956924438477,1.353780746459961
2022-02-09,44338.796875,3239.45703125,4587.18017578125,19.959999084472656,1.142126202583313,1.3547565937042236
